23 #SUP: 2148
10 #SUP: 2332
30 #SUP: 2364
38 #SUP: 2527
1 #SUP: 2538
14 #SUP: 2657
63 #SUP: 2695
22 #SUP: 2807
8 #SUP: 3035
59 #SUP: 3122
25 #SUP: 3202
28 #SUP: 3265
41 #SUP: 3292
15 #SUP: 3319
24 #SUP: 3483
27 #SUP: 3636
43 #SUP: 3685
29 #SUP: 3743
21 #SUP: 3840
66 #SUP: 3852
31 #SUP: 3968
16 #SUP: 4128
18 #SUP: 4226
12 #SUP: 4229
17 #SUP: 4242
17 18 21 31 63 #SUP: 2272
16 18 21 31 63 #SUP: 2225
12 16 21 31 63 #SUP: 2228
16 17 21 31 63 #SUP: 2231
12 16 17 21 63 #SUP: 2352
12 16 18 21 63 #SUP: 2347
16 17 18 21 63 #SUP: 2349
12 17 18 21 63 #SUP: 2418
12 17 21 29 63 #SUP: 2157
12 18 21 29 63 #SUP: 2152
17 18 21 29 63 #SUP: 2155
12 17 29 63 66 #SUP: 2150
12 18 29 63 66 #SUP: 2145
17 18 29 63 66 #SUP: 2148
12 17 29 31 63 #SUP: 2206
12 18 29 31 63 #SUP: 2201
17 18 29 31 63 #SUP: 2204
16 18 29 31 63 #SUP: 2155
12 16 29 31 63 #SUP: 2158
16 17 29 31 63 #SUP: 2161
12 16 17 29 63 #SUP: 2283
12 16 18 29 63 #SUP: 2278
16 17 18 29 63 #SUP: 2280
12 17 18 29 63 #SUP: 2349
12 17 31 43 63 #SUP: 2182
12 18 31 43 63 #SUP: 2180
17 18 31 43 63 #SUP: 2182
16 18 31 43 63 #SUP: 2138
12 16 31 43 63 #SUP: 2139
16 17 31 43 63 #SUP: 2141
12 16 17 43 63 #SUP: 2259
12 16 18 43 63 #SUP: 2257
16 17 18 43 63 #SUP: 2258
12 17 18 43 63 #SUP: 2324
12 17 21 27 63 #SUP: 2200
12 18 21 27 63 #SUP: 2196
17 18 21 27 63 #SUP: 2197
16 18 21 27 63 #SUP: 2136
12 16 21 27 63 #SUP: 2140
16 17 21 27 63 #SUP: 2141
12 17 27 31 63 #SUP: 2144
12 18 27 31 63 #SUP: 2140
17 18 27 31 63 #SUP: 2141
12 16 17 27 63 #SUP: 2223
12 16 18 27 63 #SUP: 2219
16 17 18 27 63 #SUP: 2219
12 17 18 27 63 #SUP: 2284
12 16 17 24 63 #SUP: 2163
12 16 18 24 63 #SUP: 2158
16 17 18 24 63 #SUP: 2160
12 17 18 24 63 #SUP: 2221
12 16 17 18 22 #SUP: 2750
12 16 17 22 31 #SUP: 2649
12 16 18 22 31 #SUP: 2645
16 17 18 22 31 #SUP: 2646
12 17 18 22 31 #SUP: 2680
12 17 22 31 66 #SUP: 2413
12 18 22 31 66 #SUP: 2409
17 18 22 31 66 #SUP: 2411
16 18 22 31 66 #SUP: 2375
12 16 22 31 66 #SUP: 2378
16 17 22 31 66 #SUP: 2379
12 16 17 22 66 #SUP: 2472
12 16 18 22 66 #SUP: 2468
16 17 18 22 66 #SUP: 2470
12 17 18 22 66 #SUP: 2518
12 17 21 22 66 #SUP: 2280
12 18 21 22 66 #SUP: 2276
17 18 21 22 66 #SUP: 2279
16 18 21 22 66 #SUP: 2234
12 16 21 22 66 #SUP: 2236
16 17 21 22 66 #SUP: 2238
16 21 22 31 66 #SUP: 2160
18 21 22 31 66 #SUP: 2187
12 21 22 31 66 #SUP: 2189
17 21 22 31 66 #SUP: 2191
12 17 21 22 31 #SUP: 2426
12 18 21 22 31 #SUP: 2422
17 18 21 22 31 #SUP: 2424
16 18 21 22 31 #SUP: 2393
12 16 21 22 31 #SUP: 2396
16 17 21 22 31 #SUP: 2397
12 16 17 21 22 #SUP: 2479
12 16 18 21 22 #SUP: 2475
16 17 18 21 22 #SUP: 2477
12 17 18 21 22 #SUP: 2519
12 17 21 22 29 #SUP: 2238
12 18 21 22 29 #SUP: 2234
17 18 21 22 29 #SUP: 2237
16 18 21 22 29 #SUP: 2197
12 16 21 22 29 #SUP: 2199
16 17 21 22 29 #SUP: 2201
16 21 22 29 31 #SUP: 2125
18 21 22 29 31 #SUP: 2150
12 21 22 29 31 #SUP: 2152
17 21 22 29 31 #SUP: 2154
12 17 22 29 66 #SUP: 2203
12 18 22 29 66 #SUP: 2199
17 18 22 29 66 #SUP: 2202
16 18 22 29 66 #SUP: 2156
12 16 22 29 66 #SUP: 2158
16 17 22 29 66 #SUP: 2160
12 17 22 29 31 #SUP: 2341
12 18 22 29 31 #SUP: 2337
17 18 22 29 31 #SUP: 2339
16 18 22 29 31 #SUP: 2305
12 16 22 29 31 #SUP: 2308
16 17 22 29 31 #SUP: 2309
12 16 17 22 29 #SUP: 2400
12 16 18 22 29 #SUP: 2396
16 17 18 22 29 #SUP: 2398
12 17 18 22 29 #SUP: 2441
12 17 22 29 43 #SUP: 2127
12 18 22 29 43 #SUP: 2125
17 18 22 29 43 #SUP: 2127
12 17 21 22 43 #SUP: 2197
12 18 21 22 43 #SUP: 2195
17 18 21 22 43 #SUP: 2197
16 18 21 22 43 #SUP: 2160
12 16 21 22 43 #SUP: 2161
16 17 21 22 43 #SUP: 2162
12 17 22 43 66 #SUP: 2199
12 18 22 43 66 #SUP: 2197
17 18 22 43 66 #SUP: 2199
16 18 22 43 66 #SUP: 2157
12 16 22 43 66 #SUP: 2158
16 17 22 43 66 #SUP: 2159
12 17 22 31 43 #SUP: 2342
12 18 22 31 43 #SUP: 2340
17 18 22 31 43 #SUP: 2341
16 18 22 31 43 #SUP: 2312
12 16 22 31 43 #SUP: 2314
16 17 22 31 43 #SUP: 2314
12 16 17 22 43 #SUP: 2403
12 16 18 22 43 #SUP: 2401
16 17 18 22 43 #SUP: 2402
12 17 18 22 43 #SUP: 2442
12 17 21 22 27 #SUP: 2262
12 18 21 22 27 #SUP: 2259
17 18 21 22 27 #SUP: 2261
16 18 21 22 27 #SUP: 2226
12 16 21 22 27 #SUP: 2228
16 17 21 22 27 #SUP: 2229
16 21 22 27 31 #SUP: 2153
18 21 22 27 31 #SUP: 2174
12 21 22 27 31 #SUP: 2176
17 21 22 27 31 #SUP: 2177
12 17 22 27 31 #SUP: 2258
12 18 22 27 31 #SUP: 2255
17 18 22 27 31 #SUP: 2256
16 18 22 27 31 #SUP: 2228
12 16 22 27 31 #SUP: 2231
16 17 22 27 31 #SUP: 2231
12 16 17 22 27 #SUP: 2315
12 16 18 22 27 #SUP: 2312
16 17 18 22 27 #SUP: 2313
12 17 18 22 27 #SUP: 2350
12 17 22 24 31 #SUP: 2167
12 18 22 24 31 #SUP: 2163
17 18 22 24 31 #SUP: 2165
16 18 22 24 31 #SUP: 2136
12 16 22 24 31 #SUP: 2139
16 17 22 24 31 #SUP: 2140
12 16 17 22 24 #SUP: 2207
12 16 18 22 24 #SUP: 2203
16 17 18 22 24 #SUP: 2205
12 17 18 22 24 #SUP: 2241
12 15 17 22 31 #SUP: 2173
12 15 18 22 31 #SUP: 2170
15 17 18 22 31 #SUP: 2171
15 16 18 22 31 #SUP: 2142
12 15 16 22 31 #SUP: 2144
15 16 17 22 31 #SUP: 2145
12 15 16 17 22 #SUP: 2220
12 15 16 18 22 #SUP: 2217
15 16 17 18 22 #SUP: 2219
12 15 17 18 22 #SUP: 2260
12 17 22 31 41 #SUP: 2209
12 18 22 31 41 #SUP: 2205
17 18 22 31 41 #SUP: 2206
16 18 22 31 41 #SUP: 2179
12 16 22 31 41 #SUP: 2182
16 17 22 31 41 #SUP: 2183
12 16 17 22 41 #SUP: 2234
12 16 18 22 41 #SUP: 2230
16 17 18 22 41 #SUP: 2231
12 17 18 22 41 #SUP: 2263
12 17 22 28 31 #SUP: 2223
12 18 22 28 31 #SUP: 2219
17 18 22 28 31 #SUP: 2221
16 18 22 28 31 #SUP: 2186
12 16 22 28 31 #SUP: 2189
16 17 22 28 31 #SUP: 2190
12 16 17 22 28 #SUP: 2260
12 16 18 22 28 #SUP: 2256
16 17 18 22 28 #SUP: 2258
12 17 18 22 28 #SUP: 2305
12 17 22 25 31 #SUP: 2132
12 18 22 25 31 #SUP: 2130
17 18 22 25 31 #SUP: 2132
12 16 17 22 25 #SUP: 2199
12 16 18 22 25 #SUP: 2197
16 17 18 22 25 #SUP: 2199
12 17 18 22 25 #SUP: 2238
12 17 22 31 59 #SUP: 2143
12 18 22 31 59 #SUP: 2139
17 18 22 31 59 #SUP: 2140
12 16 17 22 59 #SUP: 2163
12 16 18 22 59 #SUP: 2159
16 17 18 22 59 #SUP: 2159
12 17 18 22 59 #SUP: 2186
8 12 16 17 18 #SUP: 2946
8 12 16 17 31 #SUP: 2795
8 12 16 18 31 #SUP: 2790
8 16 17 18 31 #SUP: 2794
8 12 17 18 31 #SUP: 2838
8 12 17 31 66 #SUP: 2551
8 12 18 31 66 #SUP: 2546
8 17 18 31 66 #SUP: 2551
8 16 18 31 66 #SUP: 2502
8 12 16 31 66 #SUP: 2503
8 16 17 31 66 #SUP: 2508
8 12 16 17 66 #SUP: 2641
8 12 16 18 66 #SUP: 2635
8 16 17 18 66 #SUP: 2640
8 12 17 18 66 #SUP: 2704
8 12 17 21 66 #SUP: 2449
8 12 18 21 66 #SUP: 2443
8 17 18 21 66 #SUP: 2449
8 16 18 21 66 #SUP: 2389
8 12 16 21 66 #SUP: 2390
8 16 17 21 66 #SUP: 2396
8 16 21 31 66 #SUP: 2273
8 18 21 31 66 #SUP: 2309
8 12 21 31 66 #SUP: 2309
8 17 21 31 66 #SUP: 2321
8 12 17 21 31 #SUP: 2561
8 12 18 21 31 #SUP: 2556
8 17 18 21 31 #SUP: 2561
8 16 18 21 31 #SUP: 2519
8 12 16 21 31 #SUP: 2520
8 16 17 21 31 #SUP: 2525
8 12 16 17 21 #SUP: 2656
8 12 16 18 21 #SUP: 2650
8 16 17 18 21 #SUP: 2655
8 12 17 18 21 #SUP: 2709
8 12 17 21 29 #SUP: 2458
8 12 18 21 29 #SUP: 2452
8 17 18 21 29 #SUP: 2458
8 16 18 21 29 #SUP: 2402
8 12 16 21 29 #SUP: 2403
8 16 17 21 29 #SUP: 2409
8 16 21 29 31 #SUP: 2280
8 18 21 29 31 #SUP: 2315
8 12 21 29 31 #SUP: 2315
8 17 21 29 31 #SUP: 2327
8 16 21 29 66 #SUP: 2172
8 18 21 29 66 #SUP: 2221
8 12 21 29 66 #SUP: 2221
8 17 21 29 66 #SUP: 2234
8 12 17 29 66 #SUP: 2416
8 12 18 29 66 #SUP: 2410
8 17 18 29 66 #SUP: 2416
8 16 18 29 66 #SUP: 2351
8 12 16 29 66 #SUP: 2352
8 16 17 29 66 #SUP: 2358
8 16 29 31 66 #SUP: 2231
8 18 29 31 66 #SUP: 2273
8 12 29 31 66 #SUP: 2273
8 17 29 31 66 #SUP: 2285
8 12 17 29 31 #SUP: 2526
8 12 18 29 31 #SUP: 2521
8 17 18 29 31 #SUP: 2526
8 16 18 29 31 #SUP: 2478
8 12 16 29 31 #SUP: 2479
8 16 17 29 31 #SUP: 2484
8 12 16 17 29 #SUP: 2623
8 12 16 18 29 #SUP: 2617
8 16 17 18 29 #SUP: 2622
8 12 17 18 29 #SUP: 2681
8 12 17 29 43 #SUP: 2357
8 12 18 29 43 #SUP: 2353
8 17 18 29 43 #SUP: 2358
8 16 18 29 43 #SUP: 2307
8 12 16 29 43 #SUP: 2307
8 16 17 29 43 #SUP: 2312
8 16 29 31 43 #SUP: 2186
8 18 29 31 43 #SUP: 2219
8 12 29 31 43 #SUP: 2218
8 17 29 31 43 #SUP: 2228
8 18 29 43 66 #SUP: 2123
8 12 29 43 66 #SUP: 2122
8 17 29 43 66 #SUP: 2133
8 18 21 29 43 #SUP: 2160
8 12 21 29 43 #SUP: 2159
8 17 21 29 43 #SUP: 2170
8 12 17 21 43 #SUP: 2386
8 12 18 21 43 #SUP: 2382
8 17 18 21 43 #SUP: 2387
8 16 18 21 43 #SUP: 2340
8 12 16 21 43 #SUP: 2340
8 16 17 21 43 #SUP: 2345
8 16 21 31 43 #SUP: 2225
8 18 21 31 43 #SUP: 2254
8 12 21 31 43 #SUP: 2253
8 17 21 31 43 #SUP: 2263
8 18 21 43 66 #SUP: 2154
8 12 21 43 66 #SUP: 2153
8 17 21 43 66 #SUP: 2164
8 12 17 43 66 #SUP: 2382
8 12 18 43 66 #SUP: 2378
8 17 18 43 66 #SUP: 2383
8 16 18 43 66 #SUP: 2328
8 12 16 43 66 #SUP: 2328
8 16 17 43 66 #SUP: 2333
8 16 31 43 66 #SUP: 2214
8 18 31 43 66 #SUP: 2248
8 12 31 43 66 #SUP: 2247
8 17 31 43 66 #SUP: 2257
8 12 17 31 43 #SUP: 2501
8 12 18 31 43 #SUP: 2498
8 17 18 31 43 #SUP: 2502
8 16 18 31 43 #SUP: 2464
8 12 16 31 43 #SUP: 2464
8 16 17 31 43 #SUP: 2468
8 12 16 17 43 #SUP: 2599
8 12 16 18 43 #SUP: 2595
8 16 17 18 43 #SUP: 2599
8 12 17 18 43 #SUP: 2649
8 12 17 27 43 #SUP: 2255
8 12 18 27 43 #SUP: 2252
8 17 18 27 43 #SUP: 2256
8 16 18 27 43 #SUP: 2214
8 12 16 27 43 #SUP: 2214
8 16 17 27 43 #SUP: 2218
8 18 27 31 43 #SUP: 2131
8 12 27 31 43 #SUP: 2130
8 17 27 31 43 #SUP: 2139
8 16 21 27 43 #SUP: 2142
8 18 21 27 43 #SUP: 2176
8 12 21 27 43 #SUP: 2175
8 17 21 27 43 #SUP: 2185
8 12 17 27 29 #SUP: 2293
8 12 18 27 29 #SUP: 2288
8 17 18 27 29 #SUP: 2292
8 16 18 27 29 #SUP: 2240
8 12 16 27 29 #SUP: 2242
8 16 17 27 29 #SUP: 2246
8 18 27 29 31 #SUP: 2154
8 12 27 29 31 #SUP: 2155
8 17 27 29 31 #SUP: 2165
8 16 21 27 29 #SUP: 2179
8 18 21 27 29 #SUP: 2219
8 12 21 27 29 #SUP: 2220
8 17 21 27 29 #SUP: 2231
8 12 17 21 27 #SUP: 2469
8 12 18 21 27 #SUP: 2464
8 17 18 21 27 #SUP: 2468
8 16 18 21 27 #SUP: 2418
8 12 16 21 27 #SUP: 2420
8 16 17 21 27 #SUP: 2424
8 16 21 27 31 #SUP: 2296
8 18 21 27 31 #SUP: 2326
8 12 21 27 31 #SUP: 2327
8 17 21 27 31 #SUP: 2337
8 16 21 27 66 #SUP: 2185
8 18 21 27 66 #SUP: 2229
8 12 21 27 66 #SUP: 2230
8 17 21 27 66 #SUP: 2241
8 12 17 27 66 #SUP: 2314
8 12 18 27 66 #SUP: 2309
8 17 18 27 66 #SUP: 2313
8 16 18 27 66 #SUP: 2257
8 12 16 27 66 #SUP: 2259
8 16 17 27 66 #SUP: 2263
8 16 27 31 66 #SUP: 2144
8 18 27 31 66 #SUP: 2180
8 12 27 31 66 #SUP: 2181
8 17 27 31 66 #SUP: 2191
8 12 17 27 31 #SUP: 2416
8 12 18 27 31 #SUP: 2412
8 17 18 27 31 #SUP: 2415
8 16 18 27 31 #SUP: 2374
8 12 16 27 31 #SUP: 2376
8 16 17 27 31 #SUP: 2379
8 12 16 17 27 #SUP: 2509
8 12 16 18 27 #SUP: 2504
8 16 17 18 27 #SUP: 2507
8 12 17 18 27 #SUP: 2559
8 12 17 24 27 #SUP: 2538
8 12 18 24 27 #SUP: 2533
8 17 18 24 27 #SUP: 2537
8 16 18 24 27 #SUP: 2481
8 12 16 24 27 #SUP: 2483
8 16 17 24 27 #SUP: 2487
8 16 24 27 31 #SUP: 2354
8 18 24 27 31 #SUP: 2390
8 12 24 27 31 #SUP: 2391
8 17 24 27 31 #SUP: 2401
8 24 27 31 66 #SUP: 2168
8 16 24 27 66 #SUP: 2239
8 18 24 27 66 #SUP: 2289
8 12 24 27 66 #SUP: 2290
8 17 24 27 66 #SUP: 2301
8 21 24 27 66 #SUP: 2219
8 21 24 27 31 #SUP: 2314
8 16 21 24 27 #SUP: 2400
8 18 21 24 27 #SUP: 2444
8 12 21 24 27 #SUP: 2445
8 17 21 24 27 #SUP: 2456
8 21 24 27 29 #SUP: 2211
8 24 27 29 31 #SUP: 2143
8 16 24 27 29 #SUP: 2224
8 18 24 27 29 #SUP: 2270
8 12 24 27 29 #SUP: 2271
8 17 24 27 29 #SUP: 2282
8 21 24 27 43 #SUP: 2164
8 16 24 27 43 #SUP: 2195
8 18 24 27 43 #SUP: 2233
8 12 24 27 43 #SUP: 2232
8 17 24 27 43 #SUP: 2242
8 12 17 24 43 #SUP: 2625
8 12 18 24 43 #SUP: 2621
8 17 18 24 43 #SUP: 2626
8 16 18 24 43 #SUP: 2571
8 12 16 24 43 #SUP: 2571
8 16 17 24 43 #SUP: 2576
8 16 24 31 43 #SUP: 2442
8 18 24 31 43 #SUP: 2476
8 12 24 31 43 #SUP: 2475
8 17 24 31 43 #SUP: 2485
8 24 31 43 66 #SUP: 2234
8 16 24 43 66 #SUP: 2308
8 18 24 43 66 #SUP: 2358
8 12 24 43 66 #SUP: 2357
8 17 24 43 66 #SUP: 2368
8 21 24 43 66 #SUP: 2141
8 21 24 31 43 #SUP: 2239
8 16 21 24 43 #SUP: 2319
8 18 21 24 43 #SUP: 2361
8 12 21 24 43 #SUP: 2360
8 17 21 24 43 #SUP: 2371
8 21 24 29 43 #SUP: 2147
8 24 29 31 43 #SUP: 2204
8 16 24 29 43 #SUP: 2287
8 18 24 29 43 #SUP: 2333
8 12 24 29 43 #SUP: 2332
8 17 24 29 43 #SUP: 2343
8 12 17 24 29 #SUP: 2660
8 12 18 24 29 #SUP: 2654
8 17 18 24 29 #SUP: 2660
8 16 18 24 29 #SUP: 2595
8 12 16 24 29 #SUP: 2596
8 16 17 24 29 #SUP: 2602
8 16 24 29 31 #SUP: 2458
8 18 24 29 31 #SUP: 2500
8 12 24 29 31 #SUP: 2500
8 17 24 29 31 #SUP: 2512
8 24 29 31 66 #SUP: 2261
8 16 24 29 66 #SUP: 2333
8 18 24 29 66 #SUP: 2391
8 12 24 29 66 #SUP: 2391
8 17 24 29 66 #SUP: 2404
8 21 24 29 66 #SUP: 2211
8 21 24 29 31 #SUP: 2303
8 16 21 24 29 #SUP: 2384
8 18 21 24 29 #SUP: 2433
8 12 21 24 29 #SUP: 2433
8 17 21 24 29 #SUP: 2446
8 12 17 21 24 #SUP: 2686
8 12 18 21 24 #SUP: 2680
8 17 18 21 24 #SUP: 2686
8 16 18 21 24 #SUP: 2626
8 12 16 21 24 #SUP: 2627
8 16 17 21 24 #SUP: 2633
8 16 21 24 31 #SUP: 2498
8 18 21 24 31 #SUP: 2534
8 12 21 24 31 #SUP: 2534
8 17 21 24 31 #SUP: 2546
8 21 24 31 66 #SUP: 2297
8 16 21 24 66 #SUP: 2370
8 18 21 24 66 #SUP: 2423
8 12 21 24 66 #SUP: 2423
8 17 21 24 66 #SUP: 2436
8 12 17 24 66 #SUP: 2682
8 12 18 24 66 #SUP: 2676
8 17 18 24 66 #SUP: 2682
8 16 18 24 66 #SUP: 2612
8 12 16 24 66 #SUP: 2613
8 16 17 24 66 #SUP: 2619
8 16 24 31 66 #SUP: 2482
8 18 24 31 66 #SUP: 2525
8 12 24 31 66 #SUP: 2525
8 17 24 31 66 #SUP: 2537
8 12 17 24 31 #SUP: 2814
8 12 18 24 31 #SUP: 2809
8 17 18 24 31 #SUP: 2814
8 16 18 24 31 #SUP: 2765
8 12 16 24 31 #SUP: 2766
8 16 17 24 31 #SUP: 2771
8 12 16 17 24 #SUP: 2921
8 12 16 18 24 #SUP: 2915
8 16 17 18 24 #SUP: 2920
8 12 17 18 24 #SUP: 2984
8 12 15 17 24 #SUP: 2313
8 12 15 18 24 #SUP: 2309
8 15 17 18 24 #SUP: 2314
8 15 16 18 24 #SUP: 2261
8 12 15 16 24 #SUP: 2260
8 15 16 17 24 #SUP: 2266
8 15 16 24 31 #SUP: 2162
8 15 18 24 31 #SUP: 2195
8 12 15 24 31 #SUP: 2194
8 15 17 24 31 #SUP: 2205
8 12 15 17 31 #SUP: 2216
8 12 15 18 31 #SUP: 2213
8 15 17 18 31 #SUP: 2217
8 15 16 18 31 #SUP: 2180
8 12 15 16 31 #SUP: 2179
8 15 16 17 31 #SUP: 2184
8 12 15 16 17 #SUP: 2283
8 12 15 16 18 #SUP: 2279
8 15 16 17 18 #SUP: 2284
8 12 15 17 18 #SUP: 2332
8 12 17 24 41 #SUP: 2332
8 12 18 24 41 #SUP: 2327
8 17 18 24 41 #SUP: 2329
8 16 18 24 41 #SUP: 2286
8 12 16 24 41 #SUP: 2289
8 16 17 24 41 #SUP: 2292
8 16 24 31 41 #SUP: 2240
8 18 24 31 41 #SUP: 2269
8 12 24 31 41 #SUP: 2272
8 17 24 31 41 #SUP: 2281
8 17 21 24 41 #SUP: 2124
8 12 17 21 41 #SUP: 2138
8 12 18 21 41 #SUP: 2133
8 17 18 21 41 #SUP: 2135
8 12 17 31 41 #SUP: 2296
8 12 18 31 41 #SUP: 2291
8 17 18 31 41 #SUP: 2293
8 16 18 31 41 #SUP: 2258
8 12 16 31 41 #SUP: 2261
8 16 17 31 41 #SUP: 2264
8 12 16 17 41 #SUP: 2313
8 12 16 18 41 #SUP: 2308
8 16 17 18 41 #SUP: 2310
8 12 17 18 41 #SUP: 2351
8 12 17 24 28 #SUP: 2297
8 12 18 24 28 #SUP: 2291
8 17 18 24 28 #SUP: 2295
8 16 18 24 28 #SUP: 2229
8 12 16 24 28 #SUP: 2232
8 16 17 24 28 #SUP: 2235
8 16 24 28 31 #SUP: 2160
8 18 24 28 31 #SUP: 2200
8 12 24 28 31 #SUP: 2202
8 17 24 28 31 #SUP: 2205
8 12 17 28 31 #SUP: 2224
8 12 18 28 31 #SUP: 2219
8 17 18 28 31 #SUP: 2222
8 16 18 28 31 #SUP: 2177
8 12 16 28 31 #SUP: 2180
8 16 17 28 31 #SUP: 2182
8 12 16 17 28 #SUP: 2255
8 12 16 18 28 #SUP: 2249
8 16 17 18 28 #SUP: 2252
8 12 17 18 28 #SUP: 2314
8 12 17 24 25 #SUP: 2283
8 12 18 24 25 #SUP: 2280
8 17 18 24 25 #SUP: 2285
8 16 18 24 25 #SUP: 2236
8 12 16 24 25 #SUP: 2235
8 16 17 24 25 #SUP: 2240
8 18 24 25 31 #SUP: 2142
8 12 24 25 31 #SUP: 2140
8 17 24 25 31 #SUP: 2151
8 12 17 25 31 #SUP: 2161
8 12 18 25 31 #SUP: 2159
8 17 18 25 31 #SUP: 2163
8 16 18 25 31 #SUP: 2129
8 12 16 25 31 #SUP: 2128
8 16 17 25 31 #SUP: 2132
8 12 16 17 25 #SUP: 2257
8 12 16 18 25 #SUP: 2254
8 16 17 18 25 #SUP: 2258
8 12 17 18 25 #SUP: 2302
8 12 17 24 59 #SUP: 2273
8 12 18 24 59 #SUP: 2268
8 17 18 24 59 #SUP: 2271
8 16 18 24 59 #SUP: 2233
8 12 16 24 59 #SUP: 2236
8 16 17 24 59 #SUP: 2238
8 16 24 31 59 #SUP: 2202
8 18 24 31 59 #SUP: 2232
8 12 24 31 59 #SUP: 2234
8 17 24 31 59 #SUP: 2237
8 12 17 31 59 #SUP: 2255
8 12 18 31 59 #SUP: 2250
8 17 18 31 59 #SUP: 2253
8 16 18 31 59 #SUP: 2218
8 12 16 31 59 #SUP: 2221
8 16 17 31 59 #SUP: 2223
8 12 16 17 59 #SUP: 2257
8 12 16 18 59 #SUP: 2252
8 16 17 18 59 #SUP: 2254
8 12 17 18 59 #SUP: 2289
12 16 17 18 59 #SUP: 3059
12 16 17 31 59 #SUP: 3001
12 16 18 31 59 #SUP: 2994
16 17 18 31 59 #SUP: 2996
12 17 18 31 59 #SUP: 3040
12 17 31 59 66 #SUP: 2742
12 18 31 59 66 #SUP: 2735
17 18 31 59 66 #SUP: 2738
16 18 31 59 66 #SUP: 2691
12 16 31 59 66 #SUP: 2696
16 17 31 59 66 #SUP: 2698
12 16 17 59 66 #SUP: 2752
12 16 18 59 66 #SUP: 2745
16 17 18 59 66 #SUP: 2747
12 17 18 59 66 #SUP: 2798
12 17 21 59 66 #SUP: 2589
12 18 21 59 66 #SUP: 2582
17 18 21 59 66 #SUP: 2585
16 18 21 59 66 #SUP: 2537
12 16 21 59 66 #SUP: 2542
16 17 21 59 66 #SUP: 2544
16 21 31 59 66 #SUP: 2501
18 21 31 59 66 #SUP: 2535
12 21 31 59 66 #SUP: 2539
17 21 31 59 66 #SUP: 2542
12 17 21 31 59 #SUP: 2811
12 18 21 31 59 #SUP: 2804
17 18 21 31 59 #SUP: 2807
16 18 21 31 59 #SUP: 2766
12 16 21 31 59 #SUP: 2771
16 17 21 31 59 #SUP: 2773
12 16 17 21 59 #SUP: 2822
12 16 18 21 59 #SUP: 2815
16 17 18 21 59 #SUP: 2817
12 17 18 21 59 #SUP: 2862
12 17 21 29 59 #SUP: 2586
12 18 21 29 59 #SUP: 2579
17 18 21 29 59 #SUP: 2582
16 18 21 29 59 #SUP: 2536
12 16 21 29 59 #SUP: 2541
16 17 21 29 59 #SUP: 2543
16 21 29 31 59 #SUP: 2494
18 21 29 31 59 #SUP: 2527
12 21 29 31 59 #SUP: 2531
17 21 29 31 59 #SUP: 2534
21 29 31 59 66 #SUP: 2294
16 21 29 59 66 #SUP: 2295
18 21 29 59 66 #SUP: 2334
12 21 29 59 66 #SUP: 2338
17 21 29 59 66 #SUP: 2341
12 17 29 59 66 #SUP: 2500
12 18 29 59 66 #SUP: 2493
17 18 29 59 66 #SUP: 2496
16 18 29 59 66 #SUP: 2444
12 16 29 59 66 #SUP: 2449
16 17 29 59 66 #SUP: 2451
16 29 31 59 66 #SUP: 2401
18 29 31 59 66 #SUP: 2440
12 29 31 59 66 #SUP: 2444
17 29 31 59 66 #SUP: 2447
12 17 29 31 59 #SUP: 2711
12 18 29 31 59 #SUP: 2704
17 18 29 31 59 #SUP: 2707
16 18 29 31 59 #SUP: 2661
12 16 29 31 59 #SUP: 2666
16 17 29 31 59 #SUP: 2668
12 16 17 29 59 #SUP: 2725
12 16 18 29 59 #SUP: 2718
16 17 18 29 59 #SUP: 2720
12 17 18 29 59 #SUP: 2769
12 17 29 43 59 #SUP: 2483
12 18 29 43 59 #SUP: 2479
17 18 29 43 59 #SUP: 2482
16 18 29 43 59 #SUP: 2442
12 16 29 43 59 #SUP: 2444
16 17 29 43 59 #SUP: 2446
16 29 31 43 59 #SUP: 2396
18 29 31 43 59 #SUP: 2426
12 29 31 43 59 #SUP: 2427
17 29 31 43 59 #SUP: 2430
29 31 43 59 66 #SUP: 2195
16 29 43 59 66 #SUP: 2204
18 29 43 59 66 #SUP: 2240
12 29 43 59 66 #SUP: 2241
17 29 43 59 66 #SUP: 2244
21 29 31 43 59 #SUP: 2270
16 21 29 43 59 #SUP: 2281
18 21 29 43 59 #SUP: 2312
12 21 29 43 59 #SUP: 2313
17 21 29 43 59 #SUP: 2316
12 17 21 43 59 #SUP: 2569
12 18 21 43 59 #SUP: 2565
17 18 21 43 59 #SUP: 2568
16 18 21 43 59 #SUP: 2532
12 16 21 43 59 #SUP: 2534
16 17 21 43 59 #SUP: 2536
16 21 31 43 59 #SUP: 2495
18 21 31 43 59 #SUP: 2521
12 21 31 43 59 #SUP: 2522
17 21 31 43 59 #SUP: 2525
21 31 43 59 66 #SUP: 2284
16 21 43 59 66 #SUP: 2289
18 21 43 59 66 #SUP: 2321
12 21 43 59 66 #SUP: 2322
17 21 43 59 66 #SUP: 2325
12 17 43 59 66 #SUP: 2517
12 18 43 59 66 #SUP: 2513
17 18 43 59 66 #SUP: 2516
16 18 43 59 66 #SUP: 2475
12 16 43 59 66 #SUP: 2477
16 17 43 59 66 #SUP: 2479
16 31 43 59 66 #SUP: 2432
18 31 43 59 66 #SUP: 2463
12 31 43 59 66 #SUP: 2464
17 31 43 59 66 #SUP: 2467
