74 #SUP: 2407
17 #SUP: 2500
31 #SUP: 2526
46 #SUP: 2556
44 #SUP: 2612
64 #SUP: 2631
42 #SUP: 2714
3 #SUP: 2839
25 #SUP: 2860
9 #SUP: 2874
5 #SUP: 2971
48 #SUP: 3013
56 #SUP: 3021
66 #SUP: 3021
34 #SUP: 3040
62 #SUP: 3060
7 #SUP: 3076
36 #SUP: 3099
60 #SUP: 3149
40 #SUP: 3170
29 #SUP: 3181
52 #SUP: 3185
58 #SUP: 3195
7 52 58 62 66 #SUP: 2766
7 29 52 62 66 #SUP: 2762
7 29 58 62 66 #SUP: 2773
7 29 40 62 66 #SUP: 2758
7 40 52 62 66 #SUP: 2751
7 40 58 62 66 #SUP: 2762
7 40 60 62 66 #SUP: 2762
7 29 60 62 66 #SUP: 2773
7 52 60 62 66 #SUP: 2766
7 58 60 62 66 #SUP: 2777
7 36 60 62 66 #SUP: 2680
7 36 40 62 66 #SUP: 2665
7 29 36 62 66 #SUP: 2676
7 36 52 62 66 #SUP: 2669
7 36 58 62 66 #SUP: 2680
36 52 58 62 66 #SUP: 2784
29 36 52 62 66 #SUP: 2776
29 36 58 62 66 #SUP: 2787
29 36 40 62 66 #SUP: 2772
36 40 52 62 66 #SUP: 2769
36 40 58 62 66 #SUP: 2780
36 40 60 62 66 #SUP: 2780
29 36 60 62 66 #SUP: 2787
36 52 60 62 66 #SUP: 2784
36 58 60 62 66 #SUP: 2795
52 58 60 62 66 #SUP: 2881
29 52 60 62 66 #SUP: 2873
29 58 60 62 66 #SUP: 2884
29 40 60 62 66 #SUP: 2869
40 52 60 62 66 #SUP: 2866
40 58 60 62 66 #SUP: 2877
40 52 58 62 66 #SUP: 2866
29 40 52 62 66 #SUP: 2858
29 40 58 62 66 #SUP: 2869
29 52 58 62 66 #SUP: 2873
34 52 58 62 66 #SUP: 2757
29 34 52 62 66 #SUP: 2753
29 34 58 62 66 #SUP: 2762
29 34 40 62 66 #SUP: 2750
34 40 52 62 66 #SUP: 2745
34 40 58 62 66 #SUP: 2754
34 40 60 62 66 #SUP: 2754
29 34 60 62 66 #SUP: 2762
34 52 60 62 66 #SUP: 2757
34 58 60 62 66 #SUP: 2766
34 36 60 62 66 #SUP: 2669
34 36 40 62 66 #SUP: 2657
29 34 36 62 66 #SUP: 2665
34 36 52 62 66 #SUP: 2660
34 36 58 62 66 #SUP: 2669
7 34 36 62 66 #SUP: 2560
7 34 60 62 66 #SUP: 2657
7 34 40 62 66 #SUP: 2645
7 29 34 62 66 #SUP: 2655
7 34 52 62 66 #SUP: 2648
7 34 58 62 66 #SUP: 2657
7 34 52 58 66 #SUP: 2767
7 29 34 52 66 #SUP: 2766
7 29 34 58 66 #SUP: 2774
7 29 34 40 66 #SUP: 2754
7 34 40 52 66 #SUP: 2747
7 34 40 58 66 #SUP: 2755
7 34 40 60 66 #SUP: 2756
7 29 34 60 66 #SUP: 2775
7 34 52 60 66 #SUP: 2768
7 34 58 60 66 #SUP: 2776
7 34 36 60 66 #SUP: 2680
7 34 36 40 66 #SUP: 2659
7 29 34 36 66 #SUP: 2678
7 34 36 52 66 #SUP: 2671
7 34 36 58 66 #SUP: 2679
34 36 52 58 66 #SUP: 2779
29 34 36 52 66 #SUP: 2776
29 34 36 58 66 #SUP: 2784
29 34 36 40 66 #SUP: 2764
34 36 40 52 66 #SUP: 2759
34 36 40 58 66 #SUP: 2767
34 36 40 60 66 #SUP: 2768
29 34 36 60 66 #SUP: 2785
34 36 52 60 66 #SUP: 2780
34 36 58 60 66 #SUP: 2788
34 52 58 60 66 #SUP: 2876
29 34 52 60 66 #SUP: 2873
29 34 58 60 66 #SUP: 2881
29 34 40 60 66 #SUP: 2861
34 40 52 60 66 #SUP: 2856
34 40 58 60 66 #SUP: 2864
34 40 52 58 66 #SUP: 2855
29 34 40 52 66 #SUP: 2852
29 34 40 58 66 #SUP: 2860
29 34 52 58 66 #SUP: 2872
29 34 40 52 58 #SUP: 3003
34 40 52 58 60 #SUP: 2963
29 34 40 52 60 #SUP: 2960
29 34 40 58 60 #SUP: 2968
29 34 52 58 60 #SUP: 2981
34 36 52 58 60 #SUP: 2888
29 34 36 52 60 #SUP: 2885
29 34 36 58 60 #SUP: 2893
29 34 36 40 60 #SUP: 2872
34 36 40 52 60 #SUP: 2867
34 36 40 58 60 #SUP: 2875
34 36 40 52 58 #SUP: 2910
29 34 36 40 52 #SUP: 2907
29 34 36 40 58 #SUP: 2915
29 34 36 52 58 #SUP: 2929
7 34 36 52 58 #SUP: 2823
7 29 34 36 52 #SUP: 2822
7 29 34 36 58 #SUP: 2830
7 29 34 36 40 #SUP: 2808
7 34 36 40 52 #SUP: 2801
7 34 36 40 58 #SUP: 2809
7 34 36 40 60 #SUP: 2766
7 29 34 36 60 #SUP: 2786
7 34 36 52 60 #SUP: 2779
7 34 36 58 60 #SUP: 2787
7 34 52 58 60 #SUP: 2875
7 29 34 52 60 #SUP: 2874
7 29 34 58 60 #SUP: 2882
7 29 34 40 60 #SUP: 2861
7 34 40 52 60 #SUP: 2854
7 34 40 58 60 #SUP: 2862
7 34 40 52 58 #SUP: 2897
7 29 34 40 52 #SUP: 2896
7 29 34 40 58 #SUP: 2904
7 29 34 52 58 #SUP: 2918
7 34 52 58 62 #SUP: 2794
7 29 34 52 62 #SUP: 2792
7 29 34 58 62 #SUP: 2801
7 29 34 40 62 #SUP: 2789
7 34 40 52 62 #SUP: 2782
7 34 40 58 62 #SUP: 2791
7 34 40 60 62 #SUP: 2747
7 29 34 60 62 #SUP: 2757
7 34 52 60 62 #SUP: 2750
7 34 58 60 62 #SUP: 2759
7 34 36 60 62 #SUP: 2662
7 34 36 40 62 #SUP: 2694
7 29 34 36 62 #SUP: 2704
7 34 36 52 62 #SUP: 2697
7 34 36 58 62 #SUP: 2706
34 36 52 58 62 #SUP: 2807
29 34 36 52 62 #SUP: 2803
29 34 36 58 62 #SUP: 2812
29 34 36 40 62 #SUP: 2800
34 36 40 52 62 #SUP: 2795
34 36 40 58 62 #SUP: 2804
34 36 40 60 62 #SUP: 2760
29 34 36 60 62 #SUP: 2768
34 36 52 60 62 #SUP: 2763
34 36 58 60 62 #SUP: 2772
34 52 58 60 62 #SUP: 2860
29 34 52 60 62 #SUP: 2856
29 34 58 60 62 #SUP: 2865
29 34 40 60 62 #SUP: 2853
34 40 52 60 62 #SUP: 2848
34 40 58 60 62 #SUP: 2857
34 40 52 58 62 #SUP: 2892
29 34 40 52 62 #SUP: 2888
29 34 40 58 62 #SUP: 2897
29 34 52 58 62 #SUP: 2900
29 40 52 58 62 #SUP: 3019
40 52 58 60 62 #SUP: 2988
29 40 52 60 62 #SUP: 2975
29 40 58 60 62 #SUP: 2986
29 52 58 60 62 #SUP: 2990
36 52 58 60 62 #SUP: 2906
29 36 52 60 62 #SUP: 2893
29 36 58 60 62 #SUP: 2904
29 36 40 60 62 #SUP: 2889
36 40 52 60 62 #SUP: 2891
36 40 58 60 62 #SUP: 2902
36 40 52 58 62 #SUP: 2937
29 36 40 52 62 #SUP: 2922
29 36 40 58 62 #SUP: 2933
29 36 52 58 62 #SUP: 2937
7 36 52 58 62 #SUP: 2832
7 29 36 52 62 #SUP: 2825
7 29 36 58 62 #SUP: 2836
7 29 36 40 62 #SUP: 2821
7 36 40 52 62 #SUP: 2817
7 36 40 58 62 #SUP: 2828
7 36 40 60 62 #SUP: 2784
7 29 36 60 62 #SUP: 2792
7 36 52 60 62 #SUP: 2788
7 36 58 60 62 #SUP: 2799
7 52 58 60 62 #SUP: 2885
7 29 52 60 62 #SUP: 2878
7 29 58 60 62 #SUP: 2889
7 29 40 60 62 #SUP: 2874
7 40 52 60 62 #SUP: 2870
7 40 58 60 62 #SUP: 2881
7 40 52 58 62 #SUP: 2914
7 29 40 52 62 #SUP: 2907
7 29 40 58 62 #SUP: 2918
7 29 52 58 62 #SUP: 2922
7 29 40 52 58 #SUP: 3031
7 40 52 58 60 #SUP: 2994
7 29 40 52 60 #SUP: 2988
7 29 40 58 60 #SUP: 2998
7 29 52 58 60 #SUP: 3012
7 36 52 58 60 #SUP: 2922
7 29 36 52 60 #SUP: 2916
7 29 36 58 60 #SUP: 2926
7 29 36 40 60 #SUP: 2902
7 36 40 52 60 #SUP: 2898
7 36 40 58 60 #SUP: 2908
7 36 40 52 58 #SUP: 2941
7 29 36 40 52 #SUP: 2935
7 29 36 40 58 #SUP: 2945
7 29 36 52 58 #SUP: 2960
29 36 40 52 58 #SUP: 3046
36 40 52 58 60 #SUP: 3015
29 36 40 52 60 #SUP: 3003
29 36 40 58 60 #SUP: 3013
29 36 52 58 60 #SUP: 3027
29 40 52 58 60 #SUP: 3099
29 36 40 52 58 60 #SUP: 3002
7 29 36 40 52 58 #SUP: 2934
7 36 40 52 58 60 #SUP: 2897
7 29 36 40 52 60 #SUP: 2891
7 29 36 40 58 60 #SUP: 2901
7 29 36 52 58 60 #SUP: 2915
7 29 40 52 58 60 #SUP: 2987
7 29 40 52 58 62 #SUP: 2907
7 40 52 58 60 62 #SUP: 2870
7 29 40 52 60 62 #SUP: 2863
7 29 40 58 60 62 #SUP: 2874
7 29 52 58 60 62 #SUP: 2878
7 36 52 58 60 62 #SUP: 2788
7 29 36 52 60 62 #SUP: 2781
7 29 36 58 60 62 #SUP: 2792
7 29 36 40 60 62 #SUP: 2777
7 36 40 52 60 62 #SUP: 2773
7 36 40 58 60 62 #SUP: 2784
7 36 40 52 58 62 #SUP: 2817
7 29 36 40 52 62 #SUP: 2810
7 29 36 40 58 62 #SUP: 2821
7 29 36 52 58 62 #SUP: 2825
29 36 40 52 58 62 #SUP: 2922
36 40 52 58 60 62 #SUP: 2891
29 36 40 52 60 62 #SUP: 2878
29 36 40 58 60 62 #SUP: 2889
29 36 52 58 60 62 #SUP: 2893
29 40 52 58 60 62 #SUP: 2975
29 34 40 52 58 62 #SUP: 2888
34 40 52 58 60 62 #SUP: 2848
29 34 40 52 60 62 #SUP: 2844
29 34 40 58 60 62 #SUP: 2853
29 34 52 58 60 62 #SUP: 2856
34 36 52 58 60 62 #SUP: 2763
29 34 36 52 60 62 #SUP: 2759
29 34 36 58 60 62 #SUP: 2768
29 34 36 40 60 62 #SUP: 2756
34 36 40 52 60 62 #SUP: 2751
34 36 40 58 60 62 #SUP: 2760
34 36 40 52 58 62 #SUP: 2795
29 34 36 40 52 62 #SUP: 2791
29 34 36 40 58 62 #SUP: 2800
29 34 36 52 58 62 #SUP: 2803
7 34 36 52 58 62 #SUP: 2697
7 29 34 36 52 62 #SUP: 2695
7 29 34 36 58 62 #SUP: 2704
7 29 34 36 40 62 #SUP: 2692
7 34 36 40 52 62 #SUP: 2685
7 34 36 40 58 62 #SUP: 2694
7 34 36 40 60 62 #SUP: 2650
7 29 34 36 60 62 #SUP: 2660
7 34 36 52 60 62 #SUP: 2653
7 34 36 58 60 62 #SUP: 2662
7 34 52 58 60 62 #SUP: 2750
7 29 34 52 60 62 #SUP: 2748
7 29 34 58 60 62 #SUP: 2757
7 29 34 40 60 62 #SUP: 2745
7 34 40 52 60 62 #SUP: 2738
7 34 40 58 60 62 #SUP: 2747
7 34 40 52 58 62 #SUP: 2782
7 29 34 40 52 62 #SUP: 2780
7 29 34 40 58 62 #SUP: 2789
7 29 34 52 58 62 #SUP: 2792
7 29 34 40 52 58 #SUP: 2895
7 34 40 52 58 60 #SUP: 2853
7 29 34 40 52 60 #SUP: 2852
7 29 34 40 58 60 #SUP: 2860
7 29 34 52 58 60 #SUP: 2873
7 34 36 52 58 60 #SUP: 2778
7 29 34 36 52 60 #SUP: 2777
7 29 34 36 58 60 #SUP: 2785
7 29 34 36 40 60 #SUP: 2764
7 34 36 40 52 60 #SUP: 2757
7 34 36 40 58 60 #SUP: 2765
7 34 36 40 52 58 #SUP: 2800
7 29 34 36 40 52 #SUP: 2799
7 29 34 36 40 58 #SUP: 2807
7 29 34 36 52 58 #SUP: 2821
29 34 36 40 52 58 #SUP: 2906
34 36 40 52 58 60 #SUP: 2866
29 34 36 40 52 60 #SUP: 2863
29 34 36 40 58 60 #SUP: 2871
29 34 36 52 58 60 #SUP: 2884
29 34 40 52 58 60 #SUP: 2959
29 34 40 52 58 66 #SUP: 2851
34 40 52 58 60 66 #SUP: 2855
29 34 40 52 60 66 #SUP: 2852
29 34 40 58 60 66 #SUP: 2860
29 34 52 58 60 66 #SUP: 2872
34 36 52 58 60 66 #SUP: 2779
29 34 36 52 60 66 #SUP: 2776
29 34 36 58 60 66 #SUP: 2784
29 34 36 40 60 66 #SUP: 2764
34 36 40 52 60 66 #SUP: 2759
34 36 40 58 60 66 #SUP: 2767
34 36 40 52 58 66 #SUP: 2758
29 34 36 40 52 66 #SUP: 2755
29 34 36 40 58 66 #SUP: 2763
29 34 36 52 58 66 #SUP: 2775
7 34 36 52 58 66 #SUP: 2670
7 29 34 36 52 66 #SUP: 2669
7 29 34 36 58 66 #SUP: 2677
7 29 34 36 40 66 #SUP: 2657
7 34 36 40 52 66 #SUP: 2650
7 34 36 40 58 66 #SUP: 2658
7 34 36 40 60 66 #SUP: 2659
7 29 34 36 60 66 #SUP: 2678
7 34 36 52 60 66 #SUP: 2671
7 34 36 58 60 66 #SUP: 2679
7 34 52 58 60 66 #SUP: 2767
7 29 34 52 60 66 #SUP: 2766
7 29 34 58 60 66 #SUP: 2774
7 29 34 40 60 66 #SUP: 2754
7 34 40 52 60 66 #SUP: 2747
7 34 40 58 60 66 #SUP: 2755
7 34 40 52 58 66 #SUP: 2746
7 29 34 40 52 66 #SUP: 2745
7 29 34 40 58 66 #SUP: 2753
7 29 34 52 58 66 #SUP: 2765
7 34 52 58 62 66 #SUP: 2648
7 29 34 52 62 66 #SUP: 2646
7 29 34 58 62 66 #SUP: 2655
7 29 34 40 62 66 #SUP: 2643
7 34 40 52 62 66 #SUP: 2636
7 34 40 58 62 66 #SUP: 2645
7 34 40 60 62 66 #SUP: 2645
7 29 34 60 62 66 #SUP: 2655
7 34 52 60 62 66 #SUP: 2648
7 34 58 60 62 66 #SUP: 2657
7 34 36 60 62 66 #SUP: 2560
7 34 36 40 62 66 #SUP: 2548
7 29 34 36 62 66 #SUP: 2558
7 34 36 52 62 66 #SUP: 2551
7 34 36 58 62 66 #SUP: 2560
34 36 52 58 62 66 #SUP: 2660
29 34 36 52 62 66 #SUP: 2656
29 34 36 58 62 66 #SUP: 2665
29 34 36 40 62 66 #SUP: 2653
34 36 40 52 62 66 #SUP: 2648
34 36 40 58 62 66 #SUP: 2657
34 36 40 60 62 66 #SUP: 2657
29 34 36 60 62 66 #SUP: 2665
34 36 52 60 62 66 #SUP: 2660
34 36 58 60 62 66 #SUP: 2669
34 52 58 60 62 66 #SUP: 2757
29 34 52 60 62 66 #SUP: 2753
29 34 58 60 62 66 #SUP: 2762
29 34 40 60 62 66 #SUP: 2750
34 40 52 60 62 66 #SUP: 2745
34 40 58 60 62 66 #SUP: 2754
34 40 52 58 62 66 #SUP: 2745
29 34 40 52 62 66 #SUP: 2741
29 34 40 58 62 66 #SUP: 2750
29 34 52 58 62 66 #SUP: 2753
29 40 52 58 62 66 #SUP: 2858
40 52 58 60 62 66 #SUP: 2866
29 40 52 60 62 66 #SUP: 2858
29 40 58 60 62 66 #SUP: 2869
29 52 58 60 62 66 #SUP: 2873
36 52 58 60 62 66 #SUP: 2784
29 36 52 60 62 66 #SUP: 2776
29 36 58 60 62 66 #SUP: 2787
29 36 40 60 62 66 #SUP: 2772
36 40 52 60 62 66 #SUP: 2769
36 40 58 60 62 66 #SUP: 2780
36 40 52 58 62 66 #SUP: 2769
29 36 40 52 62 66 #SUP: 2761
29 36 40 58 62 66 #SUP: 2772
29 36 52 58 62 66 #SUP: 2776
7 36 52 58 62 66 #SUP: 2669
7 29 36 52 62 66 #SUP: 2665
7 29 36 58 62 66 #SUP: 2676
7 29 36 40 62 66 #SUP: 2661
7 36 40 52 62 66 #SUP: 2654
7 36 40 58 62 66 #SUP: 2665
7 36 40 60 62 66 #SUP: 2665
7 29 36 60 62 66 #SUP: 2676
7 36 52 60 62 66 #SUP: 2669
7 36 58 60 62 66 #SUP: 2680
7 52 58 60 62 66 #SUP: 2766
7 29 52 60 62 66 #SUP: 2762
7 29 58 60 62 66 #SUP: 2773
7 29 40 60 62 66 #SUP: 2758
7 40 52 60 62 66 #SUP: 2751
7 40 58 60 62 66 #SUP: 2762
7 40 52 58 62 66 #SUP: 2751
7 29 40 52 62 66 #SUP: 2747
7 29 40 58 62 66 #SUP: 2758
7 29 52 58 62 66 #SUP: 2762
7 29 40 52 58 66 #SUP: 2866
7 40 52 58 60 66 #SUP: 2870
7 29 40 52 60 66 #SUP: 2867
7 29 40 58 60 66 #SUP: 2877
7 29 52 58 60 66 #SUP: 2890
7 36 52 58 60 66 #SUP: 2797
7 29 36 52 60 66 #SUP: 2794
7 29 36 58 60 66 #SUP: 2804
7 29 36 40 60 66 #SUP: 2781
7 36 40 52 60 66 #SUP: 2774
7 36 40 58 60 66 #SUP: 2784
7 36 40 52 58 66 #SUP: 2773
7 29 36 40 52 66 #SUP: 2770
7 29 36 40 58 66 #SUP: 2780
7 29 36 52 58 66 #SUP: 2793
29 36 40 52 58 66 #SUP: 2880
36 40 52 58 60 66 #SUP: 2888
29 36 40 52 60 66 #SUP: 2881
29 36 40 58 60 66 #SUP: 2891
29 36 52 58 60 66 #SUP: 2904
29 40 52 58 60 66 #SUP: 2977
29 40 52 56 58 66 #SUP: 2809
40 52 56 58 60 66 #SUP: 2817
29 40 52 56 60 66 #SUP: 2810
29 40 56 58 60 66 #SUP: 2814
29 52 56 58 60 66 #SUP: 2832
36 52 56 58 60 66 #SUP: 2743
29 36 52 56 60 66 #SUP: 2736
29 36 56 58 60 66 #SUP: 2740
29 36 40 56 60 66 #SUP: 2718
36 40 52 56 60 66 #SUP: 2721
36 40 56 58 60 66 #SUP: 2725
36 40 52 56 58 66 #SUP: 2720
29 36 40 52 56 66 #SUP: 2713
29 36 40 56 58 66 #SUP: 2717
29 36 52 56 58 66 #SUP: 2735
7 36 52 56 58 66 #SUP: 2646
7 29 36 52 56 66 #SUP: 2643
7 29 36 56 58 66 #SUP: 2647
7 29 36 40 56 66 #SUP: 2625
7 36 40 52 56 66 #SUP: 2624
7 36 40 56 58 66 #SUP: 2628
7 36 40 56 60 66 #SUP: 2629
7 29 36 56 60 66 #SUP: 2648
7 36 52 56 60 66 #SUP: 2647
7 36 56 58 60 66 #SUP: 2651
7 52 56 58 60 66 #SUP: 2743
7 29 52 56 60 66 #SUP: 2740
7 29 56 58 60 66 #SUP: 2744
7 29 40 56 60 66 #SUP: 2722
7 40 52 56 60 66 #SUP: 2721
7 40 56 58 60 66 #SUP: 2725
7 40 52 56 58 66 #SUP: 2720
7 29 40 52 56 66 #SUP: 2717
7 29 40 56 58 66 #SUP: 2721
7 29 52 56 58 66 #SUP: 2739
7 52 56 58 62 66 #SUP: 2653
7 29 52 56 62 66 #SUP: 2649
7 29 56 58 62 66 #SUP: 2654
7 29 40 56 62 66 #SUP: 2640
7 40 52 56 62 66 #SUP: 2639
7 40 56 58 62 66 #SUP: 2644
7 40 56 60 62 66 #SUP: 2644
7 29 56 60 62 66 #SUP: 2654
7 52 56 60 62 66 #SUP: 2653
7 56 58 60 62 66 #SUP: 2658
7 36 56 60 62 66 #SUP: 2561
7 36 40 56 62 66 #SUP: 2547
7 29 36 56 62 66 #SUP: 2557
7 36 52 56 62 66 #SUP: 2556
7 36 56 58 62 66 #SUP: 2561
36 52 56 58 62 66 #SUP: 2653
29 36 52 56 62 66 #SUP: 2645
29 36 56 58 62 66 #SUP: 2650
29 36 40 56 62 66 #SUP: 2636
36 40 52 56 62 66 #SUP: 2639
36 40 56 58 62 66 #SUP: 2644
36 40 56 60 62 66 #SUP: 2644
29 36 56 60 62 66 #SUP: 2650
36 52 56 60 62 66 #SUP: 2653
36 56 58 60 62 66 #SUP: 2658
52 56 58 60 62 66 #SUP: 2750
29 52 56 60 62 66 #SUP: 2742
29 56 58 60 62 66 #SUP: 2747
29 40 56 60 62 66 #SUP: 2733
40 52 56 60 62 66 #SUP: 2736
40 56 58 60 62 66 #SUP: 2741
40 52 56 58 62 66 #SUP: 2736
29 40 52 56 62 66 #SUP: 2728
29 40 56 58 62 66 #SUP: 2733
29 52 56 58 62 66 #SUP: 2742
34 52 56 58 62 66 #SUP: 2639
29 34 52 56 62 66 #SUP: 2635
29 34 56 58 62 66 #SUP: 2640
29 34 40 56 62 66 #SUP: 2628
34 40 52 56 62 66 #SUP: 2627
34 40 56 58 62 66 #SUP: 2632
34 40 56 60 62 66 #SUP: 2632
29 34 56 60 62 66 #SUP: 2640
34 52 56 60 62 66 #SUP: 2639
34 56 58 60 62 66 #SUP: 2644
34 36 56 60 62 66 #SUP: 2547
34 36 40 56 62 66 #SUP: 2535
29 34 36 56 62 66 #SUP: 2543
34 36 52 56 62 66 #SUP: 2542
34 36 56 58 62 66 #SUP: 2547
7 34 36 56 62 66 #SUP: 2454
7 34 56 60 62 66 #SUP: 2551
7 34 40 56 62 66 #SUP: 2539
7 29 34 56 62 66 #SUP: 2549
7 34 52 56 62 66 #SUP: 2546
7 34 56 58 62 66 #SUP: 2551
7 34 52 56 58 66 #SUP: 2631
7 29 34 52 56 66 #SUP: 2630
7 29 34 56 58 66 #SUP: 2634
7 29 34 40 56 66 #SUP: 2614
7 34 40 52 56 66 #SUP: 2611
7 34 40 56 58 66 #SUP: 2615
7 34 40 56 60 66 #SUP: 2616
7 29 34 56 60 66 #SUP: 2635
7 34 52 56 60 66 #SUP: 2632
7 34 56 58 60 66 #SUP: 2636
7 34 36 56 60 66 #SUP: 2540
7 34 36 40 56 66 #SUP: 2519
7 29 34 36 56 66 #SUP: 2538
7 34 36 52 56 66 #SUP: 2535
7 34 36 56 58 66 #SUP: 2539
34 36 52 56 58 66 #SUP: 2627
29 34 36 52 56 66 #SUP: 2624
29 34 36 56 58 66 #SUP: 2628
29 34 36 40 56 66 #SUP: 2608
34 36 40 52 56 66 #SUP: 2607
34 36 40 56 58 66 #SUP: 2611
34 36 40 56 60 66 #SUP: 2612
29 34 36 56 60 66 #SUP: 2629
34 36 52 56 60 66 #SUP: 2628
34 36 56 58 60 66 #SUP: 2632
34 52 56 58 60 66 #SUP: 2724
29 34 52 56 60 66 #SUP: 2721
29 34 56 58 60 66 #SUP: 2725
29 34 40 56 60 66 #SUP: 2705
34 40 52 56 60 66 #SUP: 2704
34 40 56 58 60 66 #SUP: 2708
34 40 52 56 58 66 #SUP: 2703
29 34 40 52 56 66 #SUP: 2700
29 34 40 56 58 66 #SUP: 2704
29 34 52 56 58 66 #SUP: 2720
29 34 40 52 56 58 #SUP: 2851
34 40 52 56 58 60 #SUP: 2811
29 34 40 52 56 60 #SUP: 2808
29 34 40 56 58 60 #SUP: 2812
29 34 52 56 58 60 #SUP: 2829
34 36 52 56 58 60 #SUP: 2736
29 34 36 52 56 60 #SUP: 2733
29 34 36 56 58 60 #SUP: 2737
29 34 36 40 56 60 #SUP: 2716
34 36 40 52 56 60 #SUP: 2715
34 36 40 56 58 60 #SUP: 2719
34 36 40 52 56 58 #SUP: 2758
29 34 36 40 52 56 #SUP: 2755
29 34 36 40 56 58 #SUP: 2759
29 34 36 52 56 58 #SUP: 2777
7 34 36 52 56 58 #SUP: 2687
7 29 34 36 52 56 #SUP: 2686
7 29 34 36 56 58 #SUP: 2690
7 29 34 36 40 56 #SUP: 2668
7 34 36 40 52 56 #SUP: 2665
7 34 36 40 56 58 #SUP: 2669
7 34 36 40 56 60 #SUP: 2626
7 29 34 36 56 60 #SUP: 2646
7 34 36 52 56 60 #SUP: 2643
7 34 36 56 58 60 #SUP: 2647
7 34 52 56 58 60 #SUP: 2739
7 29 34 52 56 60 #SUP: 2738
7 29 34 56 58 60 #SUP: 2742
7 29 34 40 56 60 #SUP: 2721
7 34 40 52 56 60 #SUP: 2718
7 34 40 56 58 60 #SUP: 2722
7 34 40 52 56 58 #SUP: 2761
7 29 34 40 52 56 #SUP: 2760
7 29 34 40 56 58 #SUP: 2764
7 29 34 52 56 58 #SUP: 2782
7 34 52 56 58 62 #SUP: 2692
7 29 34 52 56 62 #SUP: 2690
7 29 34 56 58 62 #SUP: 2695
7 29 34 40 56 62 #SUP: 2683
7 34 40 52 56 62 #SUP: 2680
7 34 40 56 58 62 #SUP: 2685
7 34 40 56 60 62 #SUP: 2641
7 29 34 56 60 62 #SUP: 2651
7 34 52 56 60 62 #SUP: 2648
7 34 56 58 60 62 #SUP: 2653
7 34 36 56 60 62 #SUP: 2556
7 34 36 40 56 62 #SUP: 2588
7 29 34 36 56 62 #SUP: 2598
7 34 36 52 56 62 #SUP: 2595
7 34 36 56 58 62 #SUP: 2600
34 36 52 56 58 62 #SUP: 2689
29 34 36 52 56 62 #SUP: 2685
29 34 36 56 58 62 #SUP: 2690
29 34 36 40 56 62 #SUP: 2678
34 36 40 52 56 62 #SUP: 2677
34 36 40 56 58 62 #SUP: 2682
34 36 40 56 60 62 #SUP: 2638
29 34 36 56 60 62 #SUP: 2646
34 36 52 56 60 62 #SUP: 2645
34 36 56 58 60 62 #SUP: 2650
34 52 56 58 60 62 #SUP: 2742
29 34 52 56 60 62 #SUP: 2738
29 34 56 58 60 62 #SUP: 2743
29 34 40 56 60 62 #SUP: 2731
34 40 52 56 60 62 #SUP: 2730
34 40 56 58 60 62 #SUP: 2735
34 40 52 56 58 62 #SUP: 2774
29 34 40 52 56 62 #SUP: 2770
29 34 40 56 58 62 #SUP: 2775
29 34 52 56 58 62 #SUP: 2782
29 40 52 56 58 62 #SUP: 2889
40 52 56 58 60 62 #SUP: 2858
29 40 52 56 60 62 #SUP: 2845
29 40 56 58 60 62 #SUP: 2850
29 52 56 58 60 62 #SUP: 2859
36 52 56 58 60 62 #SUP: 2775
29 36 52 56 60 62 #SUP: 2762
29 36 56 58 60 62 #SUP: 2767
29 36 40 56 60 62 #SUP: 2753
36 40 52 56 60 62 #SUP: 2761
36 40 56 58 60 62 #SUP: 2766
36 40 52 56 58 62 #SUP: 2807
29 36 40 52 56 62 #SUP: 2792
29 36 40 56 58 62 #SUP: 2797
29 36 52 56 58 62 #SUP: 2806
7 36 52 56 58 62 #SUP: 2719
7 29 36 52 56 62 #SUP: 2712
7 29 36 56 58 62 #SUP: 2717
7 29 36 40 56 62 #SUP: 2703
7 36 40 52 56 62 #SUP: 2705
7 36 40 56 58 62 #SUP: 2710
7 36 40 56 60 62 #SUP: 2666
7 29 36 56 60 62 #SUP: 2673
7 36 52 56 60 62 #SUP: 2675
7 36 56 58 60 62 #SUP: 2680
7 52 56 58 60 62 #SUP: 2772
7 29 52 56 60 62 #SUP: 2765
7 29 56 58 60 62 #SUP: 2770
7 29 40 56 60 62 #SUP: 2756
7 40 52 56 60 62 #SUP: 2758
7 40 56 58 60 62 #SUP: 2763
7 40 52 56 58 62 #SUP: 2802
7 29 40 52 56 62 #SUP: 2795
7 29 40 56 58 62 #SUP: 2800
7 29 52 56 58 62 #SUP: 2809
7 29 40 52 56 58 #SUP: 2881
7 40 52 56 58 60 #SUP: 2844
7 29 40 52 56 60 #SUP: 2838
7 29 40 56 58 60 #SUP: 2842
7 29 52 56 58 60 #SUP: 2861
7 36 52 56 58 60 #SUP: 2771
7 29 36 52 56 60 #SUP: 2765
7 29 36 56 58 60 #SUP: 2769
7 29 36 40 56 60 #SUP: 2746
7 36 40 52 56 60 #SUP: 2748
7 36 40 56 58 60 #SUP: 2752
7 36 40 52 56 58 #SUP: 2791
7 29 36 40 52 56 #SUP: 2785
7 29 36 40 56 58 #SUP: 2789
7 29 36 52 56 58 #SUP: 2809
29 36 40 52 56 58 #SUP: 2878
36 40 52 56 58 60 #SUP: 2847
